incident nummer,Incident categorie,totale minuten open,Prioriteit incident
1246960,2e lijns (Doorgezette incidenten),74,E8
1246961,Functioneel beheer,3,E8
1246964,2e lijns (Doorgezette incidenten),5360,E8
1246965,2e lijns (Doorgezette incidenten),5,E8
1246967,Hardware / Werkplekbeheer,3943,E8
1246968,Functioneel beheer,5572,E8
1246973,2e lijns (Doorgezette incidenten),6,E8
1246976,Functioneel beheer,47095,E8
1246977,Functioneel beheer,3953,E8
1246979,Functioneel beheer,47435,E8
1246995,2e lijns (Doorgezette incidenten),2,E8
1246997,2e lijns (Doorgezette incidenten),3,E8
1247000,2e lijns (Doorgezette incidenten),5,E8
1247001,2e lijns (Doorgezette incidenten),3,E8
1247002,2e lijns (Doorgezette incidenten),9,E8
1247003,2e lijns (Doorgezette incidenten),4,E8
1247006,3e lijns (Technische incidenten),31887,E8
1247007,Hardware / Werkplekbeheer,32129,EW
1247010,2e lijns (Doorgezette incidenten),2,E8
1247016,2e lijns (Doorgezette incidenten),30,E8
1247022,Hardware / Werkplekbeheer,193,B3
1247023,2e lijns (Doorgezette incidenten),1472,E8
1247029,2e lijns (Doorgezette incidenten),16,E8
1247030,2e lijns (Doorgezette incidenten),1,E8
1247031,2e lijns (Doorgezette incidenten),20,E8
1247032,Functioneel beheer,4,E8
1247033,Hardware / Werkplekbeheer,101,E8
1247034,Functioneel beheer,2,E8
1247035,Functioneel beheer,5,E8
1247036,2e lijns (Doorgezette incidenten),2,E8
1247037,Telefonie / Communicatie,9,E8
1247039,2e lijns (Doorgezette incidenten),7,E8
1247040,2e lijns (Doorgezette incidenten),2,E8
1247041,2e lijns (Doorgezette incidenten),4,E8
1247043,2e lijns (Doorgezette incidenten),4,E8
1247044,Hardware / Werkplekbeheer,76,E8
1247045,Hardware / Werkplekbeheer,140,E8
1247046,2e lijns (Doorgezette incidenten),129,E8
1247048,2e lijns (Doorgezette incidenten),30541,EW
1247049,2e lijns (Doorgezette incidenten),1,E8
1247050,2e lijns (Doorgezette incidenten),189,E8
1247054,2e lijns (Doorgezette incidenten),8,E8
1247056,2e lijns (Doorgezette incidenten),3,E8
1247057,2e lijns (Doorgezette incidenten),4,E8
1247063,2e lijns (Doorgezette incidenten),42,E8
1247066,2e lijns (Doorgezette incidenten),7,E8
1247068,2e lijns (Doorgezette incidenten),12,E8
1247070,2e lijns (Doorgezette incidenten),3,E8
1247072,2e lijns (Doorgezette incidenten),2,E8
1247074,Functioneel beheer,1,E8
1247081,2e lijns (Doorgezette incidenten),4,E8
1247082,2e lijns (Doorgezette incidenten),10,E8
1247085,2e lijns (Doorgezette incidenten),8,E8
1247088,Hardware / Werkplekbeheer,216,E8
1247089,Functioneel beheer,2,E8
1247090,2e lijns (Doorgezette incidenten),7,E8
1247091,2e lijns (Doorgezette incidenten),4,E8
1247092,2e lijns (Doorgezette incidenten),5,E8
1247093,2e lijns (Doorgezette incidenten),9,E8
1247095,2e lijns (Doorgezette incidenten),248,E8
1247096,2e lijns (Doorgezette incidenten),12,E8
1247099,Hardware / Werkplekbeheer,231,E8
1247101,Hardware / Werkplekbeheer,110,E8
1247105,2e lijns (Doorgezette incidenten),11,E8
1247106,2e lijns (Doorgezette incidenten),1,E8
1247107,Telefonie / Communicatie,304,E8
1247110,Functioneel beheer,1,E8
1247111,2e lijns (Doorgezette incidenten),4,E8
1247114,2e lijns (Doorgezette incidenten),1,E8
1247117,Hardware / Werkplekbeheer,184,E8
1247118,Functioneel beheer,2,E8
1247119,2e lijns (Doorgezette incidenten),1,E8
1247122,2e lijns (Doorgezette incidenten),80,E8
1247124,2e lijns (Doorgezette incidenten),3,E8
1247127,2e lijns (Doorgezette incidenten),15,E8
1247129,2e lijns (Doorgezette incidenten),2,E8
1247131,2e lijns (Doorgezette incidenten),1,E8
1247134,2e lijns (Doorgezette incidenten),1,E8
1247143,2e lijns (Doorgezette incidenten),2,E8
1247144,2e lijns (Doorgezette incidenten),18,E8
1247150,2e lijns (Doorgezette incidenten),2,E8
1247151,Telefonie / Communicatie,10,E8
1247152,Hardware / Werkplekbeheer,4144,E8
1247153,3e lijns (Technische incidenten),249,E8
1247154,3e lijns (Technische incidenten),14394,EW
1247155,Telefonie / Communicatie,135,E8
1247157,Telefonie / Communicatie,23,E8
1247158,2e lijns (Doorgezette incidenten),54,E8
1247159,Hardware / Werkplekbeheer,211,E8
1247160,2e lijns (Doorgezette incidenten),11,E8
1247162,2e lijns (Doorgezette incidenten),11,E8
1247163,Hardware / Werkplekbeheer,125,E8
1247165,2e lijns (Doorgezette incidenten),75,E8
1247166,2e lijns (Doorgezette incidenten),1,E8
1247167,Telefonie / Communicatie,43286,EW
1247170,3e lijns (Technische incidenten),20048,E8
1247173,Hardware / Werkplekbeheer,85,E8
1247175,Hardware / Werkplekbeheer,86,E8
1247178,2e lijns (Doorgezette incidenten),6,E8
1247179,2e lijns (Doorgezette incidenten),12,E8
1247182,2e lijns (Doorgezette incidenten),251,E8
1247184,2e lijns (Doorgezette incidenten),2,E8
1247186,2e lijns (Doorgezette incidenten),6,E8
1247187,2e lijns (Doorgezette incidenten),230,E8
1247188,Functioneel beheer,3,E8
1247190,2e lijns (Doorgezette incidenten),40,E8
1247191,2e lijns (Doorgezette incidenten),6,E8
1247193,2e lijns (Doorgezette incidenten),7,E8
1247194,Hardware / Werkplekbeheer,1565,E8
1247199,2e lijns (Doorgezette incidenten),2,E8
1247200,2e lijns (Doorgezette incidenten),23,E8
1247201,2e lijns (Doorgezette incidenten),3,E8
1247202,2e lijns (Doorgezette incidenten),138,E8
1247203,2e lijns (Doorgezette incidenten),18,E8
1247204,2e lijns (Doorgezette incidenten),10,E8
1247205,2e lijns (Doorgezette incidenten),9,E8
1247206,Hardware / Werkplekbeheer,141,E8
1247207,Hardware / Werkplekbeheer,1284,E8
1247209,2e lijns (Doorgezette incidenten),7,E8
1247210,2e lijns (Doorgezette incidenten),1,E8
1247211,2e lijns (Doorgezette incidenten),3,E8
1247213,2e lijns (Doorgezette incidenten),7,E8
1247215,2e lijns (Doorgezette incidenten),63087,EW
1247217,2e lijns (Doorgezette incidenten),14,E8
1247219,2e lijns (Doorgezette incidenten),47,E8
1247221,2e lijns (Doorgezette incidenten),1,E8
1247222,2e lijns (Doorgezette incidenten),11,E8
1247224,2e lijns (Doorgezette incidenten),34,E8
1247226,2e lijns (Doorgezette incidenten),26,E8
1247228,2e lijns (Doorgezette incidenten),1,E8
1247230,2e lijns (Doorgezette incidenten),5,E8
1247231,2e lijns (Doorgezette incidenten),3,E8
1247232,2e lijns (Doorgezette incidenten),5,E8
1247233,Hardware / Werkplekbeheer,1472,E8
1247237,2e lijns (Doorgezette incidenten),8,E8
1247238,2e lijns (Doorgezette incidenten),66,E8
1247242,2e lijns (Doorgezette incidenten),4,E8
1247243,2e lijns (Doorgezette incidenten),2,E8
1247244,2e lijns (Doorgezette incidenten),2,E8
1247245,2e lijns (Doorgezette incidenten),119,E8
1247247,2e lijns (Doorgezette incidenten),3,E8
1247248,Hardware / Werkplekbeheer,50,E8
1247249,2e lijns (Doorgezette incidenten),2,E8
1247251,2e lijns (Doorgezette incidenten),2,E8
1247253,2e lijns (Doorgezette incidenten),3,E8
1247254,Telefonie / Communicatie,80,E8
1247259,3e lijns (Technische incidenten),23,E8
1247260,2e lijns (Doorgezette incidenten),22,E8
1247263,2e lijns (Doorgezette incidenten),10,E8
1247267,2e lijns (Doorgezette incidenten),5,E8
1247270,2e lijns (Doorgezette incidenten),3,E8
1247271,2e lijns (Doorgezette incidenten),1,E8
1247274,2e lijns (Doorgezette incidenten),21,E8
1247279,2e lijns (Doorgezette incidenten),2,E8
1247283,2e lijns (Doorgezette incidenten),22,E8
1247287,2e lijns (Doorgezette incidenten),70,E8
1247288,Telefonie / Communicatie,3913,E8
1247291,2e lijns (Doorgezette incidenten),1,E8
1247294,Hardware / Werkplekbeheer,1074,E8
1247306,2e lijns (Doorgezette incidenten),5,E8
1247308,2e lijns (Doorgezette incidenten),5,E8
1247312,Hardware / Werkplekbeheer,1053,E8
1247313,Hardware / Werkplekbeheer,1391,E8
1247318,2e lijns (Doorgezette incidenten),1,E8
1247321,2e lijns (Doorgezette incidenten),4,E8
1247324,2e lijns (Doorgezette incidenten),5,E8
1247334,2e lijns (Doorgezette incidenten),1,E8
1247350,2e lijns (Doorgezette incidenten),1,E8
1247352,2e lijns (Doorgezette incidenten),14,E8
1247356,2e lijns (Doorgezette incidenten),21624,E8
1247357,2e lijns (Doorgezette incidenten),11,E8
1247360,Telefonie / Communicatie,70,E8
1247362,2e lijns (Doorgezette incidenten),5,E8
1247365,2e lijns (Doorgezette incidenten),1,E8
1247367,2e lijns (Doorgezette incidenten),19175,E8
1247369,Telefonie / Communicatie,303,E8
1247370,Hardware / Werkplekbeheer,167,E8
1247371,2e lijns (Doorgezette incidenten),2,E8
1247373,Hardware / Werkplekbeheer,226,E8
1247374,2e lijns (Doorgezette incidenten),19,E8
1247375,2e lijns (Doorgezette incidenten),2,E8
1247376,Hardware / Werkplekbeheer,93,E8
1247378,2e lijns (Doorgezette incidenten),1535,E8
1247385,Hardware / Werkplekbeheer,390,E8
1247387,2e lijns (Doorgezette incidenten),100,E8
1247388,2e lijns (Doorgezette incidenten),44,E8
1247389,Functioneel beheer,11,E8
1247391,Telefonie / Communicatie,43,E8
1247399,Functioneel beheer,50,E8
1247401,Hardware / Werkplekbeheer,160,E8
1247402,2e lijns (Doorgezette incidenten),1,E8
1247403,2e lijns (Doorgezette incidenten),369,E8
1247404,2e lijns (Doorgezette incidenten),35,E8
1247407,Hardware / Werkplekbeheer,3032,E8
1247408,Hardware / Werkplekbeheer,129,E8
1247411,Functioneel beheer,3,E8
1247412,2e lijns (Doorgezette incidenten),3,E8
1247413,2e lijns (Doorgezette incidenten),2,E8
1247414,Functioneel beheer,23,E8
1247415,2e lijns (Doorgezette incidenten),1,E8
1247416,Functioneel beheer,23,E8
1247417,2e lijns (Doorgezette incidenten),6,E8
1247429,2e lijns (Doorgezette incidenten),22,E8
1247430,2e lijns (Doorgezette incidenten),4,E8
1247432,2e lijns (Doorgezette incidenten),4,E8
1247433,2e lijns (Doorgezette incidenten),3,E8
1247435,2e lijns (Doorgezette incidenten),1,E8
1247485,2e lijns (Doorgezette incidenten),3,E8
1247641,Functioneel beheer,20,E8
1247642,Functioneel beheer,19146,E8
1247644,2e lijns (Doorgezette incidenten),15,E8
1247646,2e lijns (Doorgezette incidenten),9,E8
1247647,Functioneel beheer,5,E8
1247649,2e lijns (Doorgezette incidenten),3,E8
1247654,Functioneel beheer,18,E8
1247655,Hardware / Werkplekbeheer,153,E8
1247656,Hardware / Werkplekbeheer,86,E8
1247657,2e lijns (Doorgezette incidenten),3,E8
1247659,2e lijns (Doorgezette incidenten),2,E8
1247660,2e lijns (Doorgezette incidenten),14,E8
1247661,2e lijns (Doorgezette incidenten),2,E8
1247665,2e lijns (Doorgezette incidenten),57,E8
1247667,2e lijns (Doorgezette incidenten),67,E8
1247668,2e lijns (Doorgezette incidenten),9,E8
1247670,Functioneel beheer,53344,E8
1247673,2e lijns (Doorgezette incidenten),2,E8
1247674,Hardware / Werkplekbeheer,206,E8
1247676,Functioneel beheer,26,E8
1247679,2e lijns (Doorgezette incidenten),2,E8
1247682,2e lijns (Doorgezette incidenten),4,E8
1247683,Hardware / Werkplekbeheer,1785,E8
1247685,2e lijns (Doorgezette incidenten),7,E8
1247686,2e lijns (Doorgezette incidenten),2,E8
1247687,Hardware / Werkplekbeheer,1513,E8
1247688,2e lijns (Doorgezette incidenten),92,E8
1247689,2e lijns (Doorgezette incidenten),6,E8
1247690,2e lijns (Doorgezette incidenten),1,E8
1247691,Functioneel beheer,310,E8
1247692,2e lijns (Doorgezette incidenten),1,E8
1247693,2e lijns (Doorgezette incidenten),2,E8
1247694,2e lijns (Doorgezette incidenten),6,E8
1247695,2e lijns (Doorgezette incidenten),2,E8
1247697,2e lijns (Doorgezette incidenten),5,E8
1247700,2e lijns (Doorgezette incidenten),199,E8
1247702,2e lijns (Doorgezette incidenten),8735,E8
1247703,2e lijns (Doorgezette incidenten),12,E8
1247704,Functioneel beheer,5,E8
1247705,2e lijns (Doorgezette incidenten),179,E8
1247706,2e lijns (Doorgezette incidenten),50,E8
1247708,2e lijns (Doorgezette incidenten),37,E8
1247710,2e lijns (Doorgezette incidenten),2,E8
1247713,2e lijns (Doorgezette incidenten),3,E8
1247714,Hardware / Werkplekbeheer,2966,E8
1247715,2e lijns (Doorgezette incidenten),5,E8
1247716,2e lijns (Doorgezette incidenten),5,E8
1247717,Hardware / Werkplekbeheer,38,E8
1247720,2e lijns (Doorgezette incidenten),3,E8
1247721,Functioneel beheer,22,E8
1247722,2e lijns (Doorgezette incidenten),22,E8
1247723,Hardware / Werkplekbeheer,1515,E8
1247724,2e lijns (Doorgezette incidenten),19,E8
1247725,2e lijns (Doorgezette incidenten),2,E8
1247726,2e lijns (Doorgezette incidenten),2911,E8
1247727,2e lijns (Doorgezette incidenten),16,E8
1247728,2e lijns (Doorgezette incidenten),2,E8
1247729,Hardware / Werkplekbeheer,1649,E8
1247736,2e lijns (Doorgezette incidenten),84,E8
1247737,2e lijns (Doorgezette incidenten),2,E8
1247738,2e lijns (Doorgezette incidenten),1277,E8
1247739,Functioneel beheer,3,E8
1247740,2e lijns (Doorgezette incidenten),14,E8
1247742,2e lijns (Doorgezette incidenten),5,E8
1247743,2e lijns (Doorgezette incidenten),249,E8
1247744,2e lijns (Doorgezette incidenten),27,E8
1247745,2e lijns (Doorgezette incidenten),4120,E8
1247746,2e lijns (Doorgezette incidenten),2,E8
1247750,2e lijns (Doorgezette incidenten),36,E8
1247751,2e lijns (Doorgezette incidenten),69,E8
1247752,Functioneel beheer,2,E8
1247753,2e lijns (Doorgezette incidenten),1,E8
1247754,2e lijns (Doorgezette incidenten),2,E8
1247756,2e lijns (Doorgezette incidenten),121,E8
1247757,Hardware / Werkplekbeheer,233,E8
1247758,2e lijns (Doorgezette incidenten),1,E8
1247762,2e lijns (Doorgezette incidenten),2,E8
1247763,2e lijns (Doorgezette incidenten),34,E8
1247764,2e lijns (Doorgezette incidenten),14,E8
1247766,2e lijns (Doorgezette incidenten),28,E8
1247767,2e lijns (Doorgezette incidenten),2656,E8
1247769,2e lijns (Doorgezette incidenten),13,E8
1247771,2e lijns (Doorgezette incidenten),30169,E8
1247772,2e lijns (Doorgezette incidenten),4,E8
1247774,2e lijns (Doorgezette incidenten),65,E8
1247775,2e lijns (Doorgezette incidenten),61,E8
1247776,2e lijns (Doorgezette incidenten),1,E8
1247778,Hardware / Werkplekbeheer,145,E8
1247779,2e lijns (Doorgezette incidenten),4,E8
1247780,2e lijns (Doorgezette incidenten),2,E8
1247782,2e lijns (Doorgezette incidenten),14,E8
1247783,2e lijns (Doorgezette incidenten),2,E8
1247787,2e lijns (Doorgezette incidenten),3,E8
1247789,2e lijns (Doorgezette incidenten),116,E8
1247791,2e lijns (Doorgezette incidenten),1,E8
1247796,2e lijns (Doorgezette incidenten),3,E8
1247797,2e lijns (Doorgezette incidenten),1,E8
1247798,2e lijns (Doorgezette incidenten),2,E8
1247800,2e lijns (Doorgezette incidenten),2,E8
1247801,2e lijns (Doorgezette incidenten),1,E8
1247802,Telefonie / Communicatie,14347,E8
1247803,2e lijns (Doorgezette incidenten),12,E8
1247810,2e lijns (Doorgezette incidenten),1,E8
1247812,2e lijns (Doorgezette incidenten),4,E8
1247813,Telefonie / Communicatie,5,E8
1247818,2e lijns (Doorgezette incidenten),3,E8
1247827,2e lijns (Doorgezette incidenten),15,E8
1247828,2e lijns (Doorgezette incidenten),3,E8
1247830,2e lijns (Doorgezette incidenten),1,E8
1247831,2e lijns (Doorgezette incidenten),43,E8
1247834,2e lijns (Doorgezette incidenten),2,E8
1247835,2e lijns (Doorgezette incidenten),2,E8
1247839,2e lijns (Doorgezette incidenten),3,E8
1247844,2e lijns (Doorgezette incidenten),2,E8
1247845,2e lijns (Doorgezette incidenten),2,E8
1247863,2e lijns (Doorgezette incidenten),14,E8
1247867,2e lijns (Doorgezette incidenten),2,E8
1247881,2e lijns (Doorgezette incidenten),3,E8
1247882,2e lijns (Doorgezette incidenten),58,E8
1247883,2e lijns (Doorgezette incidenten),2,E8
1247886,2e lijns (Doorgezette incidenten),1,E8
1247887,2e lijns (Doorgezette incidenten),1,E8
1247888,2e lijns (Doorgezette incidenten),4,E8
1247904,2e lijns (Doorgezette incidenten),2,E8
1247905,Hardware / Werkplekbeheer,2454,E8
1247906,2e lijns (Doorgezette incidenten),1,E8
1247907,2e lijns (Doorgezette incidenten),15,E8
1247908,2e lijns (Doorgezette incidenten),4,E8
1247911,2e lijns (Doorgezette incidenten),1,E8
1247915,2e lijns (Doorgezette incidenten),5,E8
1247930,2e lijns (Doorgezette incidenten),72,E8
1247932,2e lijns (Doorgezette incidenten),1,E8
1247933,2e lijns (Doorgezette incidenten),5,E8
1247935,2e lijns (Doorgezette incidenten),1,E8
1247954,2e lijns (Doorgezette incidenten),971,E8
1247955,2e lijns (Doorgezette incidenten),2,E8
1247956,2e lijns (Doorgezette incidenten),3,E8
1247958,2e lijns (Doorgezette incidenten),12,E8
1247959,2e lijns (Doorgezette incidenten),2,E8
1247960,2e lijns (Doorgezette incidenten),7,E8
1247962,2e lijns (Doorgezette incidenten),1,E8
1247965,2e lijns (Doorgezette incidenten),1,E8
1247968,2e lijns (Doorgezette incidenten),2,E8
1247979,2e lijns (Doorgezette incidenten),4,E8
1247980,2e lijns (Doorgezette incidenten),3,E8
1247981,2e lijns (Doorgezette incidenten),2,E8
1247983,2e lijns (Doorgezette incidenten),1,E8
1247984,Hardware / Werkplekbeheer,111,E8
1247988,2e lijns (Doorgezette incidenten),28,E8
1247989,2e lijns (Doorgezette incidenten),10,E8
1247990,2e lijns (Doorgezette incidenten),27684,E8
1247993,2e lijns (Doorgezette incidenten),8,E8
1247994,2e lijns (Doorgezette incidenten),1547,E8
1247996,2e lijns (Doorgezette incidenten),8,E8
1247997,2e lijns (Doorgezette incidenten),17,E8
1247998,2e lijns (Doorgezette incidenten),1,E8
1248000,Hardware / Werkplekbeheer,3,E8
1248001,2e lijns (Doorgezette incidenten),2,E8
1248004,2e lijns (Doorgezette incidenten),3,E8
1248007,2e lijns (Doorgezette incidenten),10,E8
1248008,2e lijns (Doorgezette incidenten),24,E8
1248011,2e lijns (Doorgezette incidenten),41,E8
1248014,Hardware / Werkplekbeheer,1473,E8
1248016,Hardware / Werkplekbeheer,403,E8
1248017,2e lijns (Doorgezette incidenten),1,E8
1248021,2e lijns (Doorgezette incidenten),21,E8
1248022,2e lijns (Doorgezette incidenten),1,E8
1248023,Hardware / Werkplekbeheer,164,E8
1248024,2e lijns (Doorgezette incidenten),2,E8
1248025,Functioneel beheer,51919,E8
1248032,2e lijns (Doorgezette incidenten),3,E8
1248033,2e lijns (Doorgezette incidenten),3,E8
1248039,2e lijns (Doorgezette incidenten),13338,E8
1248040,Telefonie / Communicatie,13065,E8
1248041,Telefonie / Communicatie,10020,E8
1248043,2e lijns (Doorgezette incidenten),142,E8
1248045,2e lijns (Doorgezette incidenten),3,E8
1248046,2e lijns (Doorgezette incidenten),69,E8
1248048,Hardware / Werkplekbeheer,1391,E8
1248051,Hardware / Werkplekbeheer,15,E8
1248059,2e lijns (Doorgezette incidenten),1,E8
1248065,2e lijns (Doorgezette incidenten),31,E8
1248067,2e lijns (Doorgezette incidenten),39,E8
1248069,Functioneel beheer,51835,E8
1248070,2e lijns (Doorgezette incidenten),2,E8
1248072,2e lijns (Doorgezette incidenten),2,E8
1248073,2e lijns (Doorgezette incidenten),2,E8
1248075,Hardware / Werkplekbeheer,65,E8
1248079,2e lijns (Doorgezette incidenten),4,E8
1248085,2e lijns (Doorgezette incidenten),1,E8
1248090,Telefonie / Communicatie,1291,E8
1248096,2e lijns (Doorgezette incidenten),8,E8
1248108,2e lijns (Doorgezette incidenten),14,E8
1248109,2e lijns (Doorgezette incidenten),96,E8
1248110,Hardware / Werkplekbeheer,185,E8
1248111,2e lijns (Doorgezette incidenten),1,E8
1248112,2e lijns (Doorgezette incidenten),4,E8
1248113,2e lijns (Doorgezette incidenten),1,E8
1248115,Hardware / Werkplekbeheer,2974,E8
1248116,2e lijns (Doorgezette incidenten),1,E8
1248117,2e lijns (Doorgezette incidenten),21,E8
1248118,Functioneel beheer,1,E8
1248123,2e lijns (Doorgezette incidenten),4,E8
1248131,2e lijns (Doorgezette incidenten),177,E8
1248133,2e lijns (Doorgezette incidenten),2,E8
1248134,2e lijns (Doorgezette incidenten),20,E8
